# M_r   Rho    T 
0.986 5.4006e+06 8.6951e+07
0.988 5.33796e+06 8.71177e+07
0.99 5.27547e+06 8.72847e+07
0.992 5.21314e+06 8.7452e+07
0.994 5.15098e+06 8.76197e+07
0.996 5.08902e+06 8.77877e+07
0.998 5.02724e+06 8.7956e+07
1 4.96563e+06 8.81246e+07
1.002 4.90409e+06 8.82936e+07
1.004 4.84266e+06 8.84629e+07
1.006 4.78136e+06 8.86325e+07
1.008 4.72023e+06 8.88024e+07
1.01 4.65926e+06 8.89727e+07
1.012 4.59848e+06 8.91433e+07
1.014 4.53787e+06 8.93142e+07
1.016 4.47746e+06 8.94854e+07
1.018 4.41722e+06 8.9657e+07
1.02 4.35717e+06 8.98289e+07
1.022 4.29726e+06 9.00011e+07
1.024 4.23752e+06 9.01736e+07
1.026 4.17791e+06 9.03465e+07
1.028 4.11842e+06 9.05198e+07
1.03 4.05901e+06 9.06933e+07
1.032 3.9997e+06 9.08672e+07
1.034 3.94047e+06 9.10414e+07
1.036 3.88137e+06 9.1216e+07
1.038 3.82239e+06 9.13908e+07
1.04 3.76354e+06 9.15661e+07
1.042 3.70481e+06 9.17416e+07
1.044 3.64619e+06 9.19175e+07
1.046 3.5877e+06 9.20937e+07
1.048 3.5293e+06 9.22703e+07
1.05 3.47102e+06 9.24472e+07
1.052 3.41285e+06 9.26245e+07
1.054 3.35479e+06 9.2802e+07
1.056 3.29682e+06 9.298e+07
1.058 3.23896e+06 9.31582e+07
1.06 3.18121e+06 9.33368e+07
1.062 3.12354e+06 9.35158e+07
1.064 3.06595e+06 9.36951e+07
1.066 3.00843e+06 9.38747e+07
1.068 2.95102e+06 9.40547e+07
1.07 2.89372e+06 9.4235e+07
1.072 2.8365e+06 9.44157e+07
1.074 2.77938e+06 9.45967e+07
1.076 2.72235e+06 9.47781e+07
1.078 2.66539e+06 9.49598e+07
1.08 2.60849e+06 9.51419e+07
1.082 2.55163e+06 9.53243e+07
1.084 2.49482e+06 9.5507e+07
1.086 2.43806e+06 9.56902e+07
1.088 2.38135e+06 9.58736e+07
1.09 2.32468e+06 9.60574e+07
1.092 2.26803e+06 9.62416e+07
1.094 2.2114e+06 9.64261e+07
1.096 2.15478e+06 9.6611e+07
1.098 2.09816e+06 9.67962e+07
1.1 2.04154e+06 9.69818e+07
1.102 1.98492e+06 9.71677e+07
1.104 1.92827e+06 9.7354e+07
1.106 1.87158e+06 9.75407e+07
1.108 1.81485e+06 9.77277e+07
1.11 1.75807e+06 9.79151e+07
1.112 1.70124e+06 9.81028e+07
1.114 1.64432e+06 9.82909e+07
1.116 1.58728e+06 9.84793e+07
1.118 1.53011e+06 9.86682e+07
1.12 1.4728e+06 9.88573e+07
1.122 1.41529e+06 9.90469e+07
1.124 1.35757e+06 9.92368e+07
1.126 1.29959e+06 9.9427e+07
1.128 1.24134e+06 9.96176e+07
1.13 1.18278e+06 9.98086e+07
1.132 1.46099e+07 3.16228e+09
1.134 1.06216e+06 9.36329e+07
1.136 999987 8.76712e+07
1.138 937288 8.20891e+07
1.14 873963 7.68625e+07
1.142 809833 7.19686e+07
1.144 744784 6.73863e+07
1.146 678412 6.30957e+07
1.148 610570 5.90784e+07
1.15 540760 5.53168e+07
1.152 468326 5.17947e+07
1.154 392312 4.84969e+07
1.156 310955 4.54091e+07
1.158 220562 4.25179e+07
1.16 109488 3.98107e+07
